,mean_temp
13891,5.8
9010,16.2
5571,5.2
4523,18.1
5793,11.2
13493,10.0
5738,10.0
2624,5.2
4728,-3.8
7818,10.8
8859,12.8
15216,13.8
14002,9.9
9080,10.1
11403,9.2
2437,16.0
6056,26.6
9009,16.2
6352,13.6
10533,12.0
3167,18.8
1809,6.5
12416,10.1
7161,23.4
9456,7.4
5086,4.0
12357,9.7
7016,9.8
11950,17.0
4945,21.0
6046,17.8
12850,11.4
14225,2.3
6919,13.0
5590,11.2
7226,14.7
1228,16.7
11813,17.3
6846,17.8
8244,24.6
11860,15.4
6555,3.6
159,15.4
8851,11.3
9779,16.0
1589,9.8
15101,11.7
14563,12.0
14540,10.9
14333,5.5
6687,10.6
14348,13.7
13120,6.2
10576,1.7
12146,9.3
7480,17.0
14228,3.3
1556,6.0
2828,14.6
436,7.4
5789,9.8
13375,17.5
1588,13.8
7398,13.0
2780,17.2
13794,13.4
9242,12.5
5686,22.6
3965,7.6
4727,-1.5
9165,14.4
1238,12.5
2951,-0.8
10534,9.5
12239,18.1
11847,13.7
14133,15.4
1497,4.4
6465,13.2
7355,7.4
7823,15.8
7547,18.4
7913,16.6
10614,8.1
14372,19.1
5185,11.2
5647,17.6
14427,24.2
5242,12.8
2130,14.8
2092,10.1
5409,8.6
10207,7.8
187,17.6
11481,16.0
7938,14.6
3655,6.2
3426,10.2
11751,4.5
1381,10.8
15174,20.7
8605,17.6
7427,15.8
5037,4.6
4897,17.6
3175,16.0
13062,10.4
12226,14.9
8448,3.4
15191,18.0
13664,14.6
2235,-4.1
8068,4.4
9959,9.2
4236,16.5
13646,18.1
14025,20.7
11726,5.5
9764,16.8
24,0.6
3363,6.8
1088,-1.2
10886,10.4
8733,8.0
14059,15.4
2841,11.6
10503,15.2
7537,14.4
7470,18.6
14312,5.9
4152,17.3
9501,5.5
695,4.6
14762,21.1
6337,8.2
1227,14.8
1999,16.0
276,15.6
11651,1.3
5929,4.9
2953,0.2
3637,7.0
3906,17.8
4778,1.6
5845,1.0
14881,16.9
4117,9.5
11611,10.0
1137,9.0
2767,15.4
8182,17.6
13499,13.6
13119,7.2
7661,8.0
9134,3.6
11395,8.7
2490,7.4
14858,14.1
7742,10.0
3935,12.8
2384,19.8
8016,13.2
7084,15.4
115,8.6
1863,7.4
10750,15.0
3119,14.6
4258,23.0
14177,16.6
12983,24.0
2819,12.0
11685,6.8
11507,18.8
14067,23.6
4699,6.4
3802,13.2
6068,22.0
3536,17.1
3825,16.5
6642,10.4
13272,15.0
1946,11.4
14810,20.5
11696,4.1
12789,7.7
9802,13.8
7269,6.0
11962,20.4
7929,15.8
7166,18.4
6963,3.4
5867,6.0
10859,14.5
4761,3.5
10386,19.6
882,17.0
557,14.4
12440,-0.8
1207,11.0
11614,10.7
7684,4.6
11846,13.3
9702,16.8
6538,5.2
10485,16.0
3211,11.8
3630,9.8
1708,17.1
12655,18.8
8458,5.9
1140,4.0
3162,17.6
6207,-0.5
14854,16.1
3730,8.7
10101,16.6
15090,11.9
2660,6.8
8848,11.4
1307,21.2
2567,7.2
9190,2.4
2834,14.0
14690,9.9
9429,13.0
2151,8.4
11959,20.4
3835,15.4
14876,17.9
11746,4.0
12602,17.9
10378,16.1
9326,17.6
5004,13.7
6626,10.8
9495,7.6
1627,13.0
12277,21.1
9714,15.8
15050,7.9
358,0.4
138,10.9
8491,12.4
9748,19.9
382,1.2
11181,19.5
11550,19.1
4857,13.0
14276,4.9
1439,5.4
9569,5.6
946,20.9
12712,15.2
5498,4.0
4916,15.4
8556,13.4
10913,6.4
1932,5.9
2352,12.8
3236,8.6
14569,4.3
9493,2.8
12689,16.0
3807,10.8
14135,15.6
1936,12.7
13677,17.7
4154,14.6
8988,26.8
2416,15.9
11728,9.4
6139,11.4
785,1.2
6789,18.2
11350,4.0
8036,5.3
8315,13.8
14530,20.6
5668,19.5
2172,3.8
2169,5.9
6628,11.1
4009,7.6
4340,7.2
910,12.3
6268,5.5
2309,4.8
10033,17.4
9449,4.8
6591,4.8
4458,10.0
7597,8.8
9370,17.7
11782,12.8
14334,6.7
4652,11.4
6218,8.3
442,4.0
3415,18.2
9591,8.1
13424,12.5
13681,15.2
9649,16.6
12014,6.8
5744,15.5
1054,9.6
13391,15.2
3699,3.3
929,15.6
6468,16.0
8767,10.0
1829,4.2
14078,21.9
13965,11.2
11854,14.8
13763,19.8
2011,16.1
913,13.6
7611,10.0
13099,12.2
11808,15.6
15017,5.6
2606,0.4
4928,23.2
9783,14.4
6564,3.1
12484,8.8
6,1.5
11172,17.6
7835,18.8
6583,-0.4
3361,8.6
10135,17.3
13976,11.8
1635,14.4
1141,4.0
13398,13.9
359,1.8
2070,20.2
3134,17.4
5160,5.8
6990,11.2
3243,9.4
2242,1.2
1474,4.9
13178,3.9
10081,18.0
3259,4.7
10213,5.6
4020,4.0
13565,12.4
8566,17.1
3500,15.4
2658,4.4
12966,17.9
1130,7.2
14109,17.6
1819,11.5
7461,14.6
12025,8.2
11984,15.0
12520,9.7
7064,10.9
4318,10.8
9342,21.4
4669,13.0
9428,16.0
5476,6.8
15093,8.5
13470,13.1
1856,3.8
2282,13.0
13356,16.8
4008,8.0
6401,20.0
15231,19.2
14245,6.7
386,6.4
1628,14.3
10906,10.2
11729,10.2
12924,14.5
14320,0.5
7718,7.0
11773,11.0
11381,6.3
15295,9.9
9101,8.4
13293,12.8
10058,22.4
1842,4.6
2497,5.6
201,16.2
14181,11.3
3868,18.2
5054,12.6
5889,9.2
2702,13.9
7922,19.0
331,11.4
3808,11.4
935,13.8
10651,7.2
1774,13.0
12066,1.7
8611,22.1
10878,15.0
14046,17.9
989,16.5
5443,3.8
12787,7.4
6993,6.8
13118,7.5
5806,12.2
14768,15.6
13680,16.2
6574,-2.0
3052,10.6
13265,8.5
8365,5.0
4615,21.8
3321,5.1
13871,7.3
6246,-0.8
6048,20.7
3311,6.7
11926,15.1
12059,7.0
14403,18.5
11196,20.0
8210,20.3
11431,11.9
3628,3.4
13610,9.1
10366,13.4
1356,21.2
5002,16.2
11906,16.2
5823,13.2
14588,6.8
5670,21.8
3112,21.2
182,15.1
13604,8.6
10004,10.4
855,7.4
12932,15.8
4912,18.7
13961,8.5
1800,2.9
14218,8.1
10621,6.4
5482,6.6
12785,8.6
1968,11.2
12776,8.7
12492,5.6
4697,6.2
4987,18.2
4650,15.3
1159,4.8
9405,13.4
11868,15.0
1325,17.5
10288,8.7
12056,8.1
4796,3.6
6796,24.8
5808,10.2
15143,17.7
1455,9.2
5410,8.9
8333,13.4
2800,13.4
9836,3.6
10332,17.5
7616,9.1
13745,18.1
7815,13.0
4378,5.8
8921,16.2
12189,9.0
6716,11.6
10128,19.3
3736,6.6
2261,6.4
7429,14.1
4005,7.6
9302,12.2
13787,15.4
11190,17.2
2394,17.0
1185,7.0
2007,14.0
193,19.3
13675,18.8
8770,1.2
5525,4.0
771,3.6
10587,8.3
1478,5.5
1846,1.5
3740,11.4
12250,15.8
7986,9.7
405,7.4
14641,-0.1
10265,0.6
10088,17.7
13123,4.3
6317,10.4
6581,-0.8
10571,3.2
1447,1.7
342,11.4
7468,15.2
14377,13.5
10719,18.4
727,3.4
4577,18.0
9168,8.0
9250,8.4
3516,19.8
13654,16.2
12370,11.4
7156,19.4
7851,17.2
10178,12.0
9491,0.9
1348,17.7
660,12.8
1492,4.2
12559,13.9
13750,25.5
5154,3.2
10507,13.6
9885,1.6
14705,8.9
9277,14.8
2524,1.1
11805,11.5
13002,20.4
5374,11.9
3198,16.4
5717,18.4
11672,4.0
13975,11.8
12610,17.6
8259,17.9
12954,17.5
40,2.8
10461,16.2
12865,6.1
13227,8.4
13723,18.9
11639,9.5
6816,18.1
10559,9.2
11777,13.7
12512,2.2
10704,12.2
2723,22.2
14111,15.6
13157,10.9
9335,20.2
14938,10.1
7155,18.5
11771,11.3
14165,15.2
12041,5.7
7230,7.6
10412,17.0
5075,12.8
10523,7.9
7880,19.2
5394,12.4
9641,16.4
14792,17.0
7789,13.9
14343,8.9
4088,8.9
1967,10.1
13805,11.8
13523,7.2
14726,10.2
6999,5.7
423,5.5
14239,5.8
10096,18.2
14592,1.9
13161,8.6
6142,14.8
5661,22.9
9031,10.8
4596,18.8
2659,4.2
141,11.7
2597,-4.4
6701,6.2
1377,11.6
3674,5.0
9658,12.4
15185,17.1
6362,13.4
14383,14.9
4741,4.2
1138,6.4
10449,19.2
7374,5.0
1787,-1.2
13556,3.7
4646,17.1
7568,16.4
459,7.2
6115,10.8
8179,16.9
11565,14.5
948,17.4
9528,8.1
6370,17.6
4628,20.3
7358,5.1
5925,8.4
6040,19.2
441,3.8
6659,11.0
9794,15.8
10430,16.6
8831,8.2
9046,12.6
3830,16.6
14428,21.5
6144,8.4
13905,0.3
6344,10.5
14322,1.9
1958,10.0
9262,13.0
155,16.5
10487,11.0
12211,15.1
4578,17.5
1089,-1.0
6049,22.0
11132,18.4
14062,19.0
9122,5.2
7950,11.2
11101,17.4
1674,14.3
6763,21.5
12853,9.0
6416,21.6
14676,6.7
11439,14.2
2326,12.8
7096,18.7
13180,3.2
12728,12.5
6450,15.4
14759,17.9
1715,12.4
9890,3.8
9172,7.8
8381,4.4
9433,12.6
3831,13.8
6299,5.1
3348,1.6
14613,3.0
9177,6.7
10013,10.8
587,18.8
9346,23.2
10964,-1.8
14618,3.9
10091,18.0
2990,3.4
14260,6.7
12109,7.6
13624,9.6
11749,2.3
9587,12.0
264,9.2
11739,5.3
12092,0.3
6788,19.2
14639,2.2
13065,14.7
10131,16.0
3864,15.4
10435,17.5
10592,7.8
6274,7.2
13324,18.5
15041,7.5
3711,4.9
8438,6.2
9786,14.4
1529,7.4
12584,14.5
923,17.0
12035,5.2
7329,9.8
4364,4.6
669,7.0
3604,6.9
5108,4.6
10102,15.6
13836,5.8
5248,9.8
7183,20.7
10888,10.7
2591,2.4
5906,1.8
9973,13.0
6509,13.8
11205,15.1
7133,15.7
2307,5.3
8804,9.5
3690,10.5
687,8.5
612,16.0
7167,18.0
12104,6.9
3200,13.6
10459,15.0
11168,16.3
6629,8.2
4135,10.6
1898,4.4
282,15.6
258,13.6
11116,13.8
14478,19.7
4943,17.7
2822,14.2
11531,20.3
3525,14.8
14827,20.1
5223,14.4
2285,13.4
6063,18.0
8078,11.6
4654,14.4
5000,13.9
6710,16.8
14326,9.9
8676,17.1
10403,14.1
5416,8.6
475,6.4
2555,-0.5
8087,6.8
7,6.9
11849,13.1
6411,22.7
14076,20.9
13694,14.0
5546,10.8
2426,15.6
6744,14.5
10006,13.8
14780,16.4
2274,7.9
9203,7.4
1577,11.5
7264,3.4
9259,11.1
10183,7.3
3970,7.8
5879,7.2
12916,12.5
14331,7.2
7193,14.7
3867,19.6
14465,17.1
6823,15.4
11240,15.2
7548,18.8
781,2.4
15107,9.3
1749,11.6
10983,6.0
6519,12.0
5774,12.4
9283,14.5
9369,17.0
2324,11.0
10271,8.3
5055,8.2
10800,22.7
13851,7.5
10482,16.8
1727,17.6
610,16.2
4666,17.2
5413,10.2
8103,9.8
8174,11.6
8535,15.1
11349,1.9
3750,6.8
11407,10.5
97,6.8
6985,10.0
3137,14.4
1537,12.0
11780,10.3
3648,8.9
13645,16.8
1517,8.6
14910,6.0
4624,19.4
11861,15.3
6566,3.0
2090,11.6
7097,16.2
6171,10.6
7521,21.8
572,19.8
14608,8.4
13935,7.8
3062,10.4
597,18.4
6633,9.8
14482,14.6
7875,15.0
7345,1.0
6304,7.1
12311,15.6
15283,6.7
12526,12.2
5976,8.3
8562,13.8
1938,14.6
12878,10.5
8100,6.8
1753,7.6
3670,3.0
11844,12.4
12318,11.5
2361,15.8
4260,15.6
5432,6.2
6285,5.4
12070,5.9
14538,13.7
11929,15.2
12011,5.3
13133,5.8
13270,11.0
13514,5.6
5591,13.7
1171,6.3
7927,17.0
13752,22.4
9614,11.6
11333,0.9
14363,7.3
12402,9.2
14074,18.1
874,11.3
2297,12.5
14292,6.3
2643,7.6
14240,2.6
5347,14.7
9032,10.6
15245,12.6
581,19.2
204,16.7
7896,20.8
9833,8.5
2014,20.9
11445,8.2
11663,-0.7
905,15.4
631,16.0
8461,4.2
12788,6.6
1974,8.4
162,12.4
4998,14.6
12645,20.2
9557,2.7
14931,6.0
4713,10.0
9067,7.3
1431,4.0
6868,10.8
14033,18.2
7710,8.0
7736,11.0
4283,12.1
7531,16.4
12934,13.7
11048,10.4
10053,20.6
10851,12.8
3384,8.6
14992,4.6
12455,4.4
12786,8.6
7462,13.7
3331,9.5
14795,21.6
10595,2.4
6404,20.9
8895,10.8
2096,13.0
10195,9.3
12882,10.8
7999,8.3
5017,16.9
8738,8.0
1449,5.6
6900,7.8
2610,-1.6
1900,3.6
8186,15.3
3920,16.6
2757,18.4
6397,15.5
10077,17.6
11888,15.5
13306,14.0
2097,16.8
8329,11.7
14514,15.9
5624,11.6
9028,19.0
3471,12.6
8266,19.4
2171,2.4
14179,11.8
14108,20.1
8590,18.4
2010,15.2
15026,7.3
1283,18.2
15126,18.9
10028,18.2
14742,11.5
1019,5.8
9518,3.8
11002,1.7
8667,13.5
2810,12.3
13251,12.6
1651,21.7
14763,16.3
1169,8.4
10720,18.8
9398,12.0
6256,8.0
5469,5.3
14744,13.8
10258,8.4
867,11.2
11166,17.2
5093,6.5
5433,3.8
541,13.2
9324,15.5
15094,10.7
6354,12.6
14339,7.7
3390,6.8
11154,19.0
11451,9.4
12325,12.7
15244,10.1
10775,17.4
11005,8.0
3959,9.7
14241,2.9
6643,10.0
6841,15.2
12703,11.7
3586,15.4
12380,8.9
2563,-0.2
10822,17.4
13687,18.5
12212,14.3
5036,6.2
1080,0.4
5891,7.2
10277,9.4
10644,10.8
4966,19.3
2023,15.8
13802,13.4
7909,17.5
13397,12.8
7321,6.0
226,16.0
1013,9.1
1929,8.5
12862,10.4
5251,13.8
9596,10.8
2179,5.4
697,2.4
1124,7.4
7378,9.2
12087,-2.2
12574,15.0
5110,3.8
7902,17.0
1778,4.4
12217,13.0
2634,7.7
7544,18.4
7604,11.2
3489,18.8
1037,13.2
10448,17.4
12527,10.1
15253,13.8
8505,9.4
2649,5.6
10473,15.0
2979,7.0
2547,9.9
5132,7.6
2159,11.1
11329,-2.8
9114,4.3
6445,17.6
3967,13.6
1428,2.6
12904,11.8
2520,4.6
12258,21.8
8033,-2.2
13153,4.9
13254,13.2
15148,17.2
448,8.0
13022,15.4
9476,3.8
5995,13.3
12310,16.8
3727,6.2
7353,8.2
8553,19.4
6279,1.8
13729,21.5
7295,4.4
9496,10.6
6251,4.4
5926,10.2
2460,18.6
22,-1.0
2066,20.7
1653,24.2
8894,13.2
8706,13.0
10935,3.7
1376,12.0
1724,12.8
10660,8.1
3754,9.3
10517,9.4
8652,13.6
4183,15.1
4082,9.6
9678,17.4
11870,18.1
8474,6.8
6579,0.8
4558,15.8
3537,19.4
12839,9.4
7003,8.0
10773,16.6
9560,3.0
14545,7.3
12614,24.4
8789,5.0
9951,12.9
646,10.0
6381,13.6
7527,16.4
14879,16.1
12356,7.8
7165,20.9
11660,1.2
12227,15.5
7697,4.5
11182,19.6
14446,22.7
4875,15.0
10736,16.9
13185,2.6
5341,18.2
13094,8.5
12180,9.1
7031,11.3
2160,10.8
685,13.6
14129,15.6
11435,11.0
2461,17.2
11029,9.6
11889,16.4
7128,15.8
6267,4.7
4941,18.4
5946,10.4
4583,18.9
5784,9.0
10422,19.6
7569,17.2
13075,18.2
10512,16.6
521,22.0
8714,11.5
13508,12.1
13719,20.2
3983,2.1
14675,9.0
13281,13.1
780,2.4
10613,6.6
12598,17.7
5607,11.8
5978,9.6
8843,7.6
3747,2.6
2196,-1.2
8561,13.8
15166,16.0
4285,12.6
8569,19.2
10408,17.9
9832,8.9
9805,9.2
6979,7.2
1827,7.9
11824,14.7
9154,7.0
14528,18.1
14849,22.3
2376,20.6
8551,14.2
3839,23.9
14519,15.2
1246,19.2
7504,21.4
11483,17.1
6511,11.2
11886,16.7
14052,21.1
5439,-2.0
10759,14.7
11615,6.0
10229,7.8
14201,5.7
8964,20.4
10681,11.2
11754,4.8
14914,11.8
14648,8.8
5510,6.5
5330,18.0
4531,12.0
9866,3.1
365,-1.8
12401,4.8
12089,2.6
15315,3.6
147,11.6
1668,22.5
11280,13.9
14595,7.0
7650,7.5
8599,19.1
11698,6.8
7788,11.6
3456,15.4
11768,11.4
3271,6.7
4940,16.2
9223,12.6
12384,7.7
6230,4.2
13679,16.2
12431,1.7
9047,15.0
3926,13.9
13113,7.2
8080,6.0
78,7.0
7088,15.0
2247,6.0
12646,20.2
14382,12.1
15265,11.1
14745,13.2
12697,14.2
7451,18.8
8980,21.3
2279,7.0
8123,8.0
12287,18.2
3897,14.8
12346,11.3
7177,16.8
9312,17.8
14523,10.3
3631,9.9
13235,10.5
6272,6.1
8616,17.3
392,1.6
3191,10.1
16,2.1
4200,13.9
2672,10.8
14653,8.8
6164,3.0
12583,14.4
3493,17.1
9651,15.9
13005,18.8
7394,14.6
4839,7.0
593,18.2
12027,5.7
14308,7.3
8737,8.6
5827,2.2
10749,14.5
7961,12.8
5887,9.7
2355,12.6
6036,21.2
4798,1.2
10634,6.4
13276,12.3
4592,22.6
11234,12.8
8656,19.0
163,15.3
14233,6.0
14492,18.2
15008,10.3
7380,12.9
15277,11.1
10201,10.0
6356,13.6
11276,10.9
9092,7.0
5542,10.2
6007,11.3
7993,9.0
7638,6.6
6793,22.4
10900,10.6
7758,5.4
4837,5.6
2293,8.8
6548,4.0
7898,18.9
4481,10.7
3716,11.6
10837,15.6
6140,15.2
9956,5.8
1549,6.6
11221,15.6
10331,17.2
2044,16.2
767,8.3
5693,24.0
7870,19.1
9700,19.3
7857,17.6
3302,1.5
4517,10.6
13941,8.2
12381,7.4
3292,8.0
9011,18.6
1403,11.6
1382,10.1
10340,16.4
6928,8.4
5671,25.2
1638,14.2
15033,6.0
6907,10.3
8591,14.9
6406,16.7
9074,12.7
11757,8.3
1179,8.1
5448,8.2
12644,17.3
10322,11.7
5078,7.8
8648,18.0
5175,4.0
10142,13.7
689,12.0
13597,8.2
6525,4.9
15068,10.5
6488,9.6
10145,17.0
7154,15.0
12906,8.5
6610,6.6
10902,10.0
13143,4.4
13177,4.4
4349,5.2
14256,6.6
1884,3.8
13268,10.0
2494,8.2
5947,12.6
3036,15.0
5777,10.2
11795,13.5
845,4.7
8734,9.6
11916,17.1
12379,9.8
11871,17.7
12415,9.0
7967,12.0
13017,16.5
7340,8.4
13835,10.4
12690,16.5
7137,18.4
2964,4.3
2529,12.4
5772,13.8
1048,6.0
7045,4.8
1960,11.3
2530,11.4
11138,24.2
8429,10.6
4917,14.3
9325,15.6
5901,4.2
8286,16.0
4259,16.4
13151,4.9
13255,12.0
5656,19.4
6097,17.4
5907,4.8
7373,3.5
2978,4.9
13609,11.2
14289,3.4
6721,15.5
7842,17.5
8264,18.1
13475,4.6
12111,10.9
3138,14.2
8325,15.0
15236,15.8
12265,15.8
14591,3.4
11421,11.7
1826,8.4
5548,5.4
8785,7.6
10917,9.2
12329,13.1
560,14.2
13532,1.3
8435,9.0
5435,2.6
4437,10.8
10382,16.6
8597,20.8
1442,3.8
8453,8.2
4406,3.1
14634,6.1
1689,21.9
15145,17.2
9917,4.0
13814,12.2
5962,9.0
2496,7.8
12548,14.0
340,11.9
2408,15.8
9793,13.3
12804,4.9
5782,13.4
4576,17.3
3725,7.4
15266,9.9
2785,16.6
9715,16.0
13203,6.5
14429,20.4
1012,14.8
5280,14.8
4895,18.4
9958,8.2
7121,16.4
6549,2.6
4037,7.4
148,15.8
285,15.6
15146,17.5
8555,13.0
12135,13.4
12886,12.2
9732,15.2
6770,20.0
4443,4.4
7446,12.8
236,13.2
14725,11.6
10754,16.2
7123,14.8
12801,8.4
14671,10.8
3083,13.8
14708,9.9
10294,10.0
632,15.6
6813,16.5
2493,8.8
2665,6.9
13029,19.0
13114,9.7
12907,10.7
10526,12.0
10060,25.3
11811,11.3
12075,6.0
12995,19.8
4211,20.6
9686,18.5
10593,4.8
3874,18.4
9424,13.3
10853,14.6
2817,10.8
12653,21.7
14645,7.2
15058,8.0
13793,12.5
7426,15.7
12345,12.4
13204,8.5
13899,3.0
11253,13.0
14137,11.9
9777,16.6
1735,16.5
7397,9.6
11015,7.8
4255,21.8
15165,18.1
2475,16.6
10756,13.8
15316,0.9
3713,7.2
13789,13.3
1804,3.6
707,-0.2
11238,11.4
14210,6.5
5189,12.6
13358,15.0
5472,2.1
72,2.8
7843,16.2
14823,20.6
5101,5.4
6764,21.0
9382,18.6
10793,15.0
1125,9.2
1241,17.0
12631,25.3
14495,14.9
2349,9.9
11543,19.6
6602,4.4
12200,20.7
6780,18.8
9769,15.9
12098,7.9
11921,17.2
4358,3.4
1343,18.4
15322,5.8
13330,28.7
14700,9.2
8632,20.0
6652,10.4
1100,9.6
10829,17.0
9160,4.8
8841,8.6
9738,21.7
7327,3.8
7622,8.5
987,12.8
10658,9.0
2852,7.8
11695,7.0
8853,11.0
630,15.4
1249,20.0
3179,14.4
482,8.6
9776,16.0
9654,12.0
3040,16.4
5010,16.2
13410,15.2
7000,9.0
3273,12.1
7227,11.6
3683,4.7
6674,13.0
6807,22.3
12337,12.3
14940,10.6
1316,20.8
3225,11.2
1072,-0.2
4815,8.3
12969,19.2
10823,18.3
9852,8.0
5752,13.6
10617,8.4
14042,16.6
4616,21.4
3097,14.4
12168,9.4
14489,18.1
6869,8.6
1300,15.9
7285,10.3
6284,5.1
12920,17.6
13617,11.2
5495,2.5
5291,19.8
9600,9.2
10037,18.7
1798,2.3
12149,6.1
9667,23.6
5203,8.0
8227,17.4
5047,6.0
6441,20.9
8636,19.4
8105,11.8
2359,13.7
14407,15.7
3654,7.1
7052,12.8
11371,2.7
1286,19.4
14012,15.6
4445,7.0
11608,11.1
2137,10.4
6787,19.2
10828,18.1
12208,11.1
15069,9.6
9873,2.4
14963,9.6
13055,16.2
13770,24.4
6894,15.0
9884,2.0
13145,3.6
10733,12.4
11827,14.6
8564,15.8
7151,17.7
963,14.2
6012,17.4
4882,19.7
140,11.8
12611,19.1
12046,7.9
13868,6.7
8906,13.3
6936,4.0
6542,5.4
5243,14.8
11380,7.6
10030,20.6
4431,3.6
12817,6.1
406,7.6
8212,24.6
9196,6.9
12834,10.2
10603,6.1
10737,15.3
13243,9.4
10582,2.7
9135,7.1
8234,17.3
11022,5.0
11563,15.8
11214,16.4
11556,20.0
4399,4.1
5252,14.7
11,0.4
4760,2.2
1177,7.4
10139,12.3
10693,8.3
2863,7.4
6471,11.9
12057,8.3
6228,4.2
9218,8.0
12040,2.7
2989,2.4
9153,7.4
11081,9.2
7117,16.8
11207,18.0
7010,5.2
11530,21.5
13130,3.6
11760,6.2
8927,17.6
12592,15.7
1440,2.6
14956,6.7
2875,9.8
12178,8.0
9108,4.6
14450,24.3
13505,10.5
12281,19.4
11339,5.7
7232,9.9
3726,9.1
2772,15.1
9816,6.8
454,5.8
9013,20.0
8189,11.6
1367,12.0
3712,6.0
15120,18.1
1388,13.4
9042,10.6
1000,14.2
7761,6.8
3553,13.6
4114,8.2
9829,3.2
1667,22.4
3173,16.0
13338,17.0
9539,9.8
14433,24.4
488,10.4
3230,10.1
3828,19.4
10824,18.3
14723,14.2
5208,9.4
7848,16.6
11424,10.1
5704,15.5
14801,21.8
8133,8.4
703,4.8
5105,1.6
13658,12.4
3291,8.4
8125,11.4
11865,25.0
10600,7.6
9519,3.6
14786,18.8
13852,4.4
4909,17.8
4440,6.8
13981,11.4
986,13.4
14594,5.9
14187,10.7
14099,16.0
7705,9.4
12241,15.7
6257,7.0
11677,-1.7
6089,14.0
10666,11.1
5238,9.9
12065,3.7
1198,4.9
12373,9.1
9710,18.6
13930,13.0
7519,21.2
6812,17.6
9991,16.0
9206,14.1
8320,16.6
9556,2.4
10225,10.0
7175,15.3
4470,8.9
891,13.1
10985,4.1
1969,12.9
12595,16.4
5757,10.0
6527,3.8
6294,5.2
14960,7.0
7595,10.2
9110,6.6
3249,6.1
6570,0.5
6638,9.6
7351,6.4
14088,17.9
9400,15.4
12060,8.9
7473,17.0
12504,2.1
12257,20.0
14145,15.3
13317,18.1
1239,12.4
2289,10.0
2740,20.3
8467,9.6
4585,18.5
9227,7.4
1229,15.7
9200,3.2
6980,9.4
5178,6.8
12020,8.6
10724,18.8
4293,15.5
1058,5.0
6262,4.0
11036,8.8
281,18.2
9235,10.9
9508,7.8
968,20.4
10573,2.1
3953,14.0
1939,12.1
12978,18.5
1274,15.8
619,16.6
13047,15.5
1742,13.4
1390,10.0
2203,0.6
9771,12.0
9847,2.6
3568,10.6
10544,7.7
10404,14.4
6116,12.2
15297,13.5
6052,21.2
3178,15.6
3192,11.6
9499,7.0
6099,14.6
7029,9.2
575,21.8
10552,9.2
6656,9.3
7115,16.6
13527,3.8
6276,5.1
9472,6.2
13797,10.1
11083,16.2
5897,4.7
5724,14.8
10185,8.4
10831,18.0
269,15.4
629,17.6
11970,18.2
3081,11.2
3466,14.8
6430,18.2
14306,2.8
7062,10.0
12588,20.7
12215,12.3
14925,6.1
5543,7.0
10238,10.1
4356,5.2
13997,11.2
2113,14.2
8219,23.6
10232,7.2
12120,6.8
14916,9.2
3216,10.6
3814,17.3
8321,18.1
13176,7.7
2278,3.9
4599,19.2
13,-0.6
14170,13.4
12668,15.2
1525,7.5
2365,15.0
4648,15.6
11244,11.7
12197,21.5
10532,12.7
374,2.7
13071,13.9
6477,14.3
525,14.2
9131,4.3
14997,7.6
12765,8.8
6895,14.0
10339,14.0
3591,5.7
11106,18.8
7904,16.6
2958,10.2
11815,17.3
529,18.8
3714,8.3
4732,4.4
9461,10.3
12473,1.5
1394,13.6
12201,20.0
12582,16.2
9989,13.2
11171,16.7
9633,8.7
10574,2.6
15132,10.9
12003,13.2
5631,15.4
9465,5.8
6563,7.3
4703,5.0
1712,15.8
14971,8.1
955,18.4
6675,11.2
3453,16.0
9579,13.0
14413,20.6
12803,4.9
8595,18.2
2071,18.8
14944,4.8
10169,5.8
158,12.2
7005,11.5
12080,4.3
9094,7.5
352,3.6
6078,20.2
6236,-1.3
12732,7.3
12322,12.9
8946,18.3
11163,18.5
15306,2.9
2920,10.2
8503,7.4
4644,13.1
661,11.2
7057,9.9
10181,10.8
3665,6.8
7979,6.7
306,9.9
10527,13.8
4790,10.6
2356,12.8
11894,17.2
11996,11.8
1927,9.2
14336,8.0
3427,9.6
8941,18.1
3638,4.4
13058,18.5
1266,15.0
1560,10.6
14398,20.1
11787,13.2
10326,15.3
7179,14.4
4109,12.7
7867,14.0
4904,12.6
7294,1.2
514,11.9
894,16.0
8601,18.8
21,-0.2
11577,15.9
15254,14.2
899,12.6
207,22.2
458,7.6
10246,9.4
2430,14.8
8442,10.8
12398,0.5
9299,17.0
3389,10.2
9905,8.3
3911,18.9
5383,9.0
8907,16.0
552,14.8
9631,10.6
10462,17.0
3144,14.6
6917,11.0
2056,19.4
1925,8.8
634,14.8
6082,18.4
8508,9.5
14247,8.2
14857,15.3
8619,21.4
13183,1.3
105,11.3
3041,14.0
12430,2.6
10361,11.3
1709,14.5
89,5.4
7014,9.1
10433,16.4
3174,17.0
917,18.5
7833,18.6
6732,20.0
1949,10.3
12236,15.2
11040,8.0
6368,17.8
1,-2.6
8032,-0.3
12529,8.1
6047,18.6
9127,4.2
14152,14.2
2720,16.2
8783,5.8
15054,8.1
3117,19.6
11128,15.5
15262,11.6
10640,4.0
9768,12.8
3762,8.8
213,17.8
778,2.9
3496,15.5
13546,9.0
2043,16.6
8920,17.4
5420,10.0
6154,6.2
9759,16.2
8357,8.4
12894,12.2
11758,10.0
13378,16.8
12625,20.4
10205,6.4
8465,8.6
12052,9.2
4167,15.4
10960,0.9
3788,15.4
